Id,Name,Telefon / Primary Phone Number,Telefon / Primary Phone Country Code,Telefon / Primary Phone Calling Code,Telefon / Additional Phones,Domain Name / Link URL,Domain Name / Link Label,Domain Name / Secondary Links,GF,Zustand,Branche,emails,Bearbeiter,Notiz,Datum,Nächster Anruf,Summary,NextStep,Potential,Follow Up,After-Call-Email,ICP
"75fd4cb2-dd19-4f86-b193-df652a869f6d,Schlecht GmbH,9481580,,‍+49,[],https://schlecht-metall.de,,[],Lanzinger,Neu – offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"773e943f-688f-4f65-aaff-8fadb3b35bc6,Strobel CNC-Fertigungs-GmbH,60274096880,,‍+49,[],https://strobel-cnc.de,,[],Rußmann,Neu – offen,B,,""{""""0"""":""""LARS""""}"",❌ funktionierendes System,,,,,,,,false"
"86dcb91e-58aa-448b-b164-f800196dd88f,SCHEUERMANN + HEILIG GmbH,62819070,,‍+49,[],https://sh-gmbh.de,,[],Scheuermann,Neu – offen,A,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",""benjamin.kugel@sh-gmbh.de, 06281907132"",2026-07-01T09:43:19.000Z,,,,,,,false"
"8d1dc28c-1a7f-4fbd-a783-1e5d5ff5a853,KIWI CNC-Technik GmbH,5371945410,,‍+49,[],https://kiwi-cnc.de,,[],Schiller,Neu – offen,B,,""{""""0"""":""""LARS""""}"",gut gegen 10h zu erreichen,,,,,,,,false"
"90eb257d-4aba-4009-bde8-78711bb3463b,Stöckl-Schmaus GmbH,87821666,,‍+49,[],https://stoeckl-schmaus.com,,[],Schmaus,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"a2c10e83-230e-4b72-882d-65561cadf725,Laser Produktions- und Technologiegesellschaft mbH,29372888,,‍+49,[],https://laserschneiden.biz,,[],,Geschlossen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"bb9a8d30-a9d2-4993-8d53-0574e5ac6662,Weber CNC-Zerspanung GmbH & Co. KG,6633643750,,‍+49,[],https://weber-zerspanung.de,,[],Weber,Neu – offen,B,,""{""""0"""":""""LARS""""}"",Ab 8h,,2026-07-07,,,,,,false"
"c0cfb6bb-9883-4e2c-86d3-28be94a0cd0d,Metallbearbeitung Klich (Inh. Eduard Klich),52029179088,,‍+49,[],https://mb-klich.de,,[],Klich,Neu – offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"c974b274-88da-4148-b739-3487ee3bcc23,IMK GmbH,85589745660,,‍+49,[],https://imk-maschinenbau.de,,[],Biebl,Rückruf,E,,""{""""0"""":""""MIKLAS""""}"",✅ 16.07.26 generelles Meeting bzgl. KI in der Metallverarbeitung,,,,,,,,false"
"cecd485a-429c-4b7b-a6b3-c8f57c7a419f,Metallbau Schmees GmbH,595392550,,‍+49,[],https://metallbau-schmees.de,,[],Schmees,Neu – offen,E,,""{""""0"""":""""LARS""""}"",""E-Mail gesendet, ab 10h gut zu erreichen"",,,,,,,,false"
"d56c479b-b696-4918-b20e-5ced00c68744,GMM mbH,2244878750,,‍+49,[],https://gmm-mbh.de,,[],Vester,Neu – offen,B,,""{""""0"""":""""LARS""""}"",❌ Insolvenzverfahren,,,,,,,,false"
"def8b31b-9e76-4e38-b70d-e0e633c78c80,Laser Bearbeitungs- und Beratungszentrum NRW GmbH,2451911170,,‍+49,[],https://lbbz.de,,[],Berners,Insolvent,E,,""{""""0"""":""""MIKLAS""""}"",❌,,,,,,,,false"
"e18629e9-7bb9-46f9-bf66-2e1c5400359a,EMS Straufhain GmbH,36875682011,DE,‍+49,[],https://ems-straufhain.de,,[],Peggy Schmidt,Neu – offen,B,,""{""""0"""":""""LARS""""}"",❌ Einkauf nur 30 Min am Tag,,,,,,,,false"
"e23c50c1-0ff5-4bbe-9cf7-24fbd1fb105c,Kurt und Gerd Schmidt GmbH,277251529,,‍+49,[],https://schmidt-blechverarbeitung.de,,[],Schmidt,Rückruf,E,,""{""""0"""":""""MIKLAS""""}"",14.07. ab 06:00 Rückruf-> Frau Zöllner und Frau Kunz haben gesagt ich solle mit dem Herrn Schmidt sprechen,,,,,,,,false"
"fc0de29a-bb24-4b53-8d48-786f7b6ff658,Klaus Malsy Blechbearbeitung GmbH,618295680,,‍+49,[],https://km-blechbearbeitung.de,,[],Malsy,Rückruf,E,,""{""""0"""":""""MIKLAS""""}"",ab 27.07. anrufen -> Herr Seib und frau Mirbach haben gesagt ich solle mit dem Herrn Malsy sprechen,,2026-07-27,,,,,,false"
"fc5532a1-5d12-4cb2-829c-9817bc9d3bfa,Weiher GmbH Metallverarbeitung,219150806,,‍+49,[],https://metallverarbeitung-nrw.de,,[],Weiher,Neu – offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"b5f115e3-8656-4435-9180-0cf6d9b890c5,BGS-Präzisionstechnik GmbH,1724546173,,‍+49,[],https://bgs-praezisionstechnik.de,,[],Grommes,Neu – offen,B,,""{""""0"""":""""LARS""""}"",""❌ kleiner Betrieb, kein Interesse an Automatisierung"",,,,,,,,false"
"78e99503-c933-4871-b291-6db8fdb63a44,BRAND Werkzeug- und Maschinenbau GmbH,3729239820,,‍+49,[],https://brand-werkzeugbau.de,,[],Brand,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"cbb0a6bc-2db3-469c-bba7-a92b1191e768,Krauß Formenbau GmbH,712110970,,‍+49,[],https://krauss-formenbau.de,,[],Riester,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"76bb2b4f-788b-4db7-bf87-91e9d5902d66,Saritec Werkzeugbau GmbH,23516638820,,‍+49,[],https://saritec.de,,[],Sarikaya,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"94fa0017-8a69-43a8-add8-968aef98b811,Kalmbach GmbH,205128680,,‍+49,[],https://kalmbach.de,,[],Teufel,Neu – offen,A,,""{""""0"""":""""LARS""""}"",ab 8 erreichbar,,,,,,,,false"
"c46a49b0-6c48-4edf-8379-1cef24dca9b9,Stefan PFAFF Werkzeug- und Formenbau GmbH & Co. KG,838482000,,‍+49,[],https://pfaff-mold.de,,[],Hummel,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"f85bf398-6da5-4fec-a2cd-099bd55b31e7,WIRO Präzisions-Werkzeugbau GmbH,27613003,,‍+49,[],https://wiro.com,,[],Rohlje,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"20fa1c77-669a-44a7-a704-8ef1131c7af6,Gebr. Richter Werkzeugbau GmbH & Co. KG,377462023,,‍+49,[],https://richter-wzb.de,,[],Richter,Geschlossen,A,,""{""""0"""":""""MIKLAS""""}"",❌ Kein Bedarf,,,,,,,,false"
"6a4a8af1-ae83-4904-a726-86b80d75b9ed,Scheiba GmbH,2024298880,,‍+49,[],https://scheiba-gmbh.de,,[],Schoger,Neu – offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"c6893bf0-1e2a-4463-beb2-426db0ad35ef,Pfister Fertigungstechnik,74749173193,,‍+49,[],https://pfister-fertigungstechnik.de,,[],Pfister,Neu – offen,B,,""{""""0"""":""""LARS""""}"",❌ Kein Bedarf (Einkauf 5min am Tag),,,,,,,,false"
"4a6b79a4-4e3b-4ad1-ba03-c4fcd1963f8d,Klafky GmbH & Co. KG,772083490,,‍+49,[],https://klafky.de,,[],Klafky,Neu – offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"eab593ec-45b2-497e-8eb5-f18af57c05ae,Formenbau KRUG GmbH,64659268500,DE,‍+49,[],https://krug-breidenbach.de,,[],Krug,Neu – offen,A,,""{""""0"""":""""LARS""""}"",❌ KI schon im Einsatz,,,,,,,,false"
"05b605c4-0a59-47c6-81d5-960b306fdce2,Dr. Karl Gert Fischer GmbH & Co. KG,220497510,,‍+49,[],https://fischer-kunststofftechnik.de,,[],Fischer,Neu – offen,D,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
"1f742b24-4ac2-4551-9559-355b7ef1cdb6,Ernst Hombach GmbH & Co. KG,916399830,,‍+49,[],https://hombach-kunststofftechnik.de,,[],Tobolla,Neu – offen,D,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
"3dd90ff1-ae63-4a48-a8d5-5dbc5bb4f31d,Bredemeyer Steuerungs- und Schaltanlagen GmbH,57156033,,‍+49,[],https://schaltschrankbau-nrw.de,,[],Bredemeyer,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ Kein Bedarf,,,,,,,,false"
"47e339e1-cd78-4d49-9046-1469861c40d3,IWS Richter GmbH,62586007,,‍+49,[],https://iws-richter.de,,[],Richter,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",ab 23.07. GF Richter (morgens) -> Frau Ahlers,,,,,,,,false"
"496a9d95-a855-4075-b625-29acdd63c53b,AST Automation GmbH,2027476860,,‍+49,[],https://ast.gmbh,,[],Kabilka,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",""13.07. Memo + 14,07. Büro nicht besetzt"",,,,,,,,false"
"6ebfcf2c-0e90-427a-aaf3-f9bea9a27c27,Hugo Stiehl GmbH Kunststoffverarbeitung,373447630,,‍+49,[],https://hugostiehl.de,,[],Viertel,Neu – offen,D,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
"71f21591-6b29-409f-b90c-1d97f61a2d61,M. Seeber Kunststofftechnik GmbH,3670382710,,‍+49,[],https://seeberkunststofftechnik.de,,[],Seeber,Neu – offen,D,,""{""""0"""":""""LARS""""}"",""❌ läuft, kein Bedarf"",,,,,,,,false"
"7a44b4b3-9d40-4b0d-89ef-5c822937c005,Sperrer Industrieverpackungen GmbH,86547709770,,‍+49,[],https://sperrer-gmbh.de,,[],Kehrein,Neu – offen,D,,""{""""0"""":""""LARS""""}"",""Geschäftsreise, 29.06 wieder im Haus"",,2026-06-29,,,,,,false"
"7b0e0e99-f8e2-46df-9a81-ffb7ace2042d,Hesse Thermoformung GmbH,28379613016,DE,‍+49,[],https://hesse-thermoformung.de,,[],Heuer,Neu – offen,D,,""{""""0"""":""""LARS""""}"",Nochmal ab Freitag/Montag,,2026-07-03,,,,,,false"
"8ba42f3a-47fa-4746-af8b-ce4dc99b03c1,BÖHM Schaltanlagen GmbH,60419695950,,‍+49,[],https://boehm-schaltanlagen.de,,[],Böhm,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ abgebrochen?=,,,,,,,,false"
"9586819a-3bcd-42db-96f5-956d56bf39ca,Motzener Kunststoff- und Gummiverarbeitung GmbH,3376989445,DE,‍+49,[],https://motzener.de,,[],König,Neu – offen,D,,""{""""0"""":""""LARS""""}"",Nachmittags ab 15h gut zu erreichen,,,,,,,,false"
"9ff938b1-05b0-49c1-902a-8b378f625b63,GHD Präzisions-Formenbau GmbH & Co. KG,9828911220,,‍+49,[],https://ghd-formenbau.de,,[],Schuster,Neu – offen,A,,""{""""0"""":""""DARIO""""}"",,,,,,,,,false"
"afcfb5c6-29c8-4384-8b8f-1178138c0edf,KIRSCH Kunststofftechnik GmbH,7163165700,,‍+49,[],https://kirsch-kunststofftechnik.com,,[],Fr. Kirsch,Neu – offen,D,,""{""""0"""":""""LARS""""}"",Nachmittags,,,,,,,,false"
"b45b6df8-0397-4471-98ba-5f1bed20b0f3,Temo-Plast Spritzgussartikel GmbH,62066136,,‍+49,[],https://temoplast.de,,[],Montag,Geschlossen,D,,""{""""0"""":""""MIKLAS""""}"",❌ 13.07. Montag(andere nicht GF) hat aufgelegt,,,,,,,,false"
"be6cc875-86fa-48ba-8149-476efafdde89,FORMOTiON GmbH,27398757980,,‍+49,[],https://formotion-gmbh.de,,[],Krumm,Rückruf ab 27.07.26,D,,""{""""0"""":""""MIKLAS""""}"",""ab 27.07. / Herr kRumm sehr begeister Claude Max in planung m365 copilot in einsatz -> noch keine AI schulung, aber ab freitag im urlaub."

"Rückruf + Mail"",,,,,,,,false"
"f1d0ea1a-62ee-4546-89e5-4fbe60b0d0c4,Fleuren Elektro-Technik GmbH,282173200,,‍+49,[],https://fleuren.com,,[],Fleuren,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",ab 15.07. vromittags Herr Fleuren (mit Frau Heil gesprochen),,2026-07-14,,,,,,false"
"029c1d72-2702-46e2-aaa7-4773e4bb6d7f,Güku GmbH,8131332460,,‍+49,[],https://gueku.de,,[],Grain,Neu – offen,D,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
"10b3bd81-3c84-4762-a9bf-d857bd746e1c,Industrieanlagenbau Stolpp GmbH,7118873940,,‍+49,[],https://stolpp.com,,[],Kleinhansl,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"1f616fc7-e076-4086-96df-6bcd4d85dfdc,NOWUS Automatisierungstechnik GmbH,3915057590,,‍+49,[],https://nowus-gmbh.de,,[],Nossol,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",""immer Mittwochs GF "
"frau Kajil erreicht"",,2026-07-15,,,,,,false"
"3835d991-a8bf-4de2-9330-4a84efba0013,SBN Schaltanlagen Nord GmbH,4321990970,,‍+49,[],https://sbn-schaltanlagen.de,,[],Ickert,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"4f6c8bfa-dd04-4030-9d03-bc9a197989ec,SSN Schaltschrank und Steuerungsbau Neubukow GmbH,3829478605,,‍+49,[],https://ssngmbh.de,,[],Kretschmann,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"75592659-6d55-49cb-8686-083d1cf25b8c,Seidel Elektrotechnik GmbH,521131324,,‍+49,[],https://seidel-elektrotechnik.info,,[],Seidel,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"9275cd4f-7509-41bd-8d29-ad68fb63121a,Brink Schaltanlagen GmbH & Co. KG,51164660460,,‍+49,[],https://brink-schaltanlagen.de,,[],Lichtblau,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"9513f04a-54ad-4b89-93a1-74e7f2edb9cf,BUK Holding GmbH,7262609980,,‍+49,[],https://buk-group.de,,[],Gillen,Neu – offen,D,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
"aa48cb70-b287-44d9-9a86-820eb62b8da8,HBS Steuerungstechnik GmbH,7151939400,,‍+49,[],https://hbs-steuerungstechnik.de,,[],Krauter,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",13.07.+14.07. nicht erreicht,,,,,,,,false"
"b187f218-4f89-4252-b46c-8d3397f81dd7,S + H Schaltanlagenbau GmbH,3078702077,,‍+49,[],https://sundhschaltanlagen.de,,[],Grajewski,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",✅ 13.07. Tetzlaff Prokurist meeting am Montag 20.07. 15:00 Uhr,,,,,,,,false"
cce3232b-fb49-44b7-8312-fe645b0bf7b6,Merkel-Czeschner GmbH,7245805630,,‍+49,[],https://merkel-czeschner.de,,[],Weber,Neu – offen,D,,{},,,,,,,,,false
cf785124-a9e0-4548-a136-7575936dd2e5,Ematik GmbH,391727980,,‍+49,[],https://ematik.de,,[],Schröder,Neu – offen,C,,{},,,,,,,,,false
"d1d5372d-3afb-4e39-a49d-85b2e03b6207,Otto Zimmermann GmbH,681580070,,‍+49,[],https://zimmermann-sb.de,,[],Zimmermann,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",""23.06 Einkaufsleiter im Urlaub kein Vertreter da, Anruf in 3 Wochen"",,2026-07-15,,,,,,false"
dc142338-78f5-4c12-aee1-e2f59689e8ec,hse Steuerungstechnik GmbH & Co. KG,522297690,,‍+49,[],https://hse-steuerung.de,,[],Özer,Neu – offen,C,,{},,,,,,,,,false
e84ce15a-9770-4567-bc7c-5ae593413944,elektrotechnik + automation Ulrich Brodbeck GmbH,712795830,,‍+49,[],https://elektrotechnik-automation.de,,[],Brodbeck,Neu – offen,C,,{},,,,,,,,,false
eb288ee6-1997-485a-8a45-fed77744ac22,SAV Schaltanlagen- und Verteilerbau GmbH,375598188,,‍+49,[],https://sav-gmbh.de,,[],Weber,Neu – offen,C,,{},,,,,,,,,false
"ed18cd37-73a1-4526-9fe4-a53c2e61f9d0,Zillmer Elektrotechnik GmbH,407137720,,‍+49,[],https://zillmer-elektrotechnik.de,,[],von Bodecker,Neu – offen,C,,""{""""0"""":""""SEBASTIAN""""}"",09.07 ist der EK wieder im Haus,,,,,,,,false"
"0a11659c-ff4b-4637-8fa1-b72fe215850f,Heros Anlagenautomatisierung GmbH,372965270,,‍+49,[],https://heros-gmbh.de,,[],Leis,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",Niemanden erreicht,,,,,,,,false"
"1e444003-22ed-4826-b04d-e032186a1762,KREUTZER Schaltanlagen GmbH,33042058022,,‍+49,[],https://kreutzer-schaltanlagen.de,,[],Dreßler,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",26.06 EK wieder da,,,,,,,,false"
"2f4417bd-862b-4479-9bbc-0f7820f23bcc,MDS Schaltanlagen GmbH,8137995480,,‍+49,[],https://mds-schaltanlagen.de,,[],Seemüller,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",""m.schamarek@mds-schaltanlagen.de, Email vom EK, soll ihm eine Mail schreiben"",,,,,,,,false"
"3a5dda47-7517-4791-9ad0-ba5a96b3c58e,ELAS Elektroanlagenbau Eisenhüttenstadt GmbH,336440710,,‍+49,[],https://elas-ehst.de,,[],Lehmann,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",Kein Bedarf,,,,,,,,false"
"4821b069-7aa1-4958-8518-4bb1425f6507,Schäftlmaier Elektro-Anlagen GmbH,863898270,,‍+49,[],https://schaeftlmaier-elektro.de,,[],Schäftlmaier,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",Niemanden erreicht,,,,,,,,false"
"4ccca78f-691e-4bdd-8ba1-939d7cf58c15,SEM GmbH Schaltschrankbau,305637504,,‍+49,[],https://semgmbh.de,,[],Richter,Neu – offen,C,,""{""""0"""":""""DARIO""""}"",EK um 13 Uhr nochmal anrufen,,,,,,,,false"
"4d65f531-0b4c-4ca2-891e-92ef455f0dd9,LUPEG GmbH,9241808080,,‍+49,[],https://lupeg.de,,[],Skarupa,Neu – offen,C,,""{""""0"""":""""LARS""""}"",Günter Skarupa,,,,,,,,false"
8c967dd9-353d-475d-914c-52cde83da59a,Jonas Schaltanlagenbau GmbH,262396190,,‍+49,[],https://jonas-schaltanlagenbau.de,,[],Duck,Neu – offen,C,,{},,,,,,,,,false
91bb68da-71a6-43fa-b17d-880ed5c6f848,DER Elektronik GmbH,3816591321,,‍+49,[],https://der-elektronik.de,,[],Hensel,Neu – offen,C,,{},,,,,,,,,false
95b0217f-65c6-43a1-9bfa-287721388b77,BSG-Gebäudetechnik GmbH,234955050,,‍+49,[],https://bsg-gruppe.de,,[],Loch,Neu – offen,C,,{},,,,,,,,,false
9ae4c690-02b0-4f9f-a6bd-0f45613591e8,SFK-Service GmbH,3065762845,,‍+49,[],https://sfk-service.de,,[],Schramm,Neu – offen,C,,{},,,,,,,,,false
d451c5ea-51c7-410a-86f2-6b08e929e585,Wolfgang Hettich e.K. (HW-Systemtechnik),772221411,,‍+49,[],https://hw-systemtechnik.de,,[],Hettich,Neu – offen,C,,{},,,,,,,,,false
e3a09cbd-580d-452b-9b81-8ff572d69530,Oswald Iden GmbH & Co. KG,406076850,,‍+49,[],https://oswald-iden.de,,[],Wiese,Neu – offen,C,,{},,,,,,,,,false
"f69427a2-9cef-485d-84cc-d867b6401cf9,FEVON Industrie-Elektronik GmbH,8261731500,,‍+49,[],https://fevon.de,,[],Mudersbach,Neu – offen,C,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"05da39ca-cf2e-45c1-a3db-01897e2ca1e0,Elektro Montagen Burkhardt GmbH,9401526310,,‍+49,[],https://emb-neutraubling.de,,[],Burkhardt,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",""❌ Burkhardt sehr tief in Agentic Coding, korrekter Typ. Mail geschickt, Vernetzung ausstehend (mit Kollegen / und ihm)"",,,,,,,,false"
"0c58818c-0a7a-4adc-80b3-10b6ab1e83cf,Stadler + Schaaf Mess- und Regeltechnik GmbH,63486110,,‍+49,[],https://stadler-schaaf.de,,[],Stadler,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",ab 6.08 (Frau Damm -> Kollege im EInkauf) ->Faru Wölfle Altinger,,2026-07-14,,,,,,false"
"10815433-0833-46d7-a8a0-dedae716a16a,FIEGER Elektronic GmbH,721621600,,‍+49,[],https://fieger-elektronik.de,,[],Fieger,Neu – offen,C,ralf@fieger.info,""{""""0"""":""""LARS""""}"",""❗️Ralf Fieger: akut ab Juli, Termin gewünscht (vorab Email gesendet)"",,2026-07-01,,,,,,false"
"242c7242-a850-4be6-bdaf-9db7ec560852,T & T Schaltanlagenbau GmbH,519296370,,‍+49,[],https://tt-schaltanlagen.de,,[],Wiesner,Rückruf,C,,""{""""0"""":""""MIKLAS""""}"",13.07. + 14.07. nicht erreicht,,,,,,,,false"
"58e98230-f465-462e-b08f-803e5cbdb535,D-E-K Dischereit elektronische Komponenten GmbH & Co. KG,2599929950,,‍+49,[],https://dischereit.de,,[],Dischereit,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",""❌ nur per Mail: purchase@dischereit.de -Einkauf:Herr Christ"
"Zentrale:Frau Henke"",,,,,,,,false"
"5aac62ad-2266-4935-8a9f-245c17c19878,HELIRO GmbH,367720700,,‍+49,[],https://heliro.de,,[],Rose,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",""❌ in 1,5 Jahren (vertraglich gebunden!)"",,,,,,,,false"
"5e654ad5-93c6-4914-abf7-04ce5f602bc3,atb Elektronische Steuerungen GmbH,2373989450,,‍+49,[],https://atb-gmbh.de,,[],Buchgeister,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",14.07. mit personal aus dem einkauf telefoniert -> GF verantwortlich,,,,,,,,false"
"6cd87c62-9aed-41ae-b598-5228ac8baadb,BS Steuerungsbau GmbH,75648664940,,‍+49,[],https://bs-steuerungsbau.de,,[],Schulz,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",14.07 Her schmidt hat aufgelegt,,,,,,,,false"
"8ced67b4-a4ec-4506-ac9f-941e0cb61fe7,RESA Systems GmbH,68388660,,‍+49,[],https://resa.de,,[],,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",14.07. Email geshcikt,,,,,,,,false"
"a607158e-ae01-4fb9-ad35-6b9f2670db7f,K+S Richter Schaltanlagenbau GmbH,92289850,,‍+49,[],https://ks-richter.de,,[],Pitterich,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",ab 15.07. vormittags Herr Weiß hat gesagt GF weiterleiten,,,,,,,,false"
"b8574e8e-8ff2-4f45-b247-89fdf83a286e,Rihatec Systemlösungen GmbH,8990480791,,‍+49,[],https://rihatec.de,,[],Riffner,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",ab 15.07. vormittags (Zeyf?) Einkauf,,,,,,,,false"
"d2b9a454-ac52-4984-adfe-dc4fb5e70b15,Heinen Elektronik GmbH,21295620,,‍+49,[],https://heinen-elektronik.de,,[],Heinen,Geschlossen,C,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"f1e291d0-5b44-4cc1-9e83-fbe1f5a2f372,Holtkamp Electronics GmbH,541971200,,‍+49,[],https://holtkamp.de,,[],Michael,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",16.07. nicht erreicht,,,,,,,,false"
14c825e1-f0ac-455c-8f0b-099420d9d643,MK Stahl- und Maschinenbau GmbH,9414637580,,‍+49,[],https://mk-smb.com,,[],Kulzer,Neu - offen,E,,{},,,,,,,,,false
214c59d7-488f-4dc4-a1b5-10f646a28ab0,ES Elektroanlagen + Systemtechnik GmbH,6219530000,,‍+49,[],https://elektrosys.de,,[],Frölich,Neu – offen,C,,{},,,,,,,,,false
24571cd0-6b20-4ba0-b19f-9ee14e537cfe,Ihlemann GmbH,53131980,,‍+49,[],https://ihlemann.de,,[],Ihlemann,Neu – offen,C,,{},,,,,,,,,false
3cb7352b-2db7-4927-8e34-34e0a9cb38f7,KMB Blechbearbeitung GmbH,7133955900,,‍+49,[],https://kmb-blech.com,,[],Lorber,Neu - offen,E,,{},,,,,,,,,false
4d2683f5-bd96-4a83-8cb2-e2a45539051a,Alois Maibaum Metallbearbeitung GmbH,5223793770,,‍+49,[],https://maibaum-gmbh.com,,[],Maibaum,Neu - offen,E,,{},,,,,,,,,false
50edcd01-1e6d-4c1e-8429-e25ed6aa41ca,Walter Steuerungstechnik GmbH & Co. KG,643196130,,‍+49,[],https://walter-steuerungstechnik.de,,[],Walter,Neu – offen,C,,{},,,,,,,,,false
64bb3c71-4b74-4337-944a-4320b7b3b9ea,Windisch GmbH,3746769890,,‍+49,[],https://windisch-gmbh.de,,[],Uebel,Neu - offen,E,,{},,,,,,,,,false
"6c2e5d64-03ef-4915-84d4-af8c05754331,Richter Steuerungstechnik GmbH,922899920,,‍+49,[],https://richter-gmbh.de,,[],Otte,Neu – offen,C,,""{""""0"""":""""LARS""""}"",E-Mail gesendet,,,,,,,,false"
6de1c8d0-8955-4a5b-bfff-cf24a464bb83,W & L Schaltanlagen GmbH,26899595301,,‍+49,[],https://schaltschrank24.com,,[],Wilhelm,Neu – offen,C,,{},,,,,,,,,false
91f2cfd0-c964-4f00-9724-244e0b1f8301,Windschiegl Maschinenbau GmbH,9681400240,,‍+49,[],https://windschiegl.de,,[],Höck,Neu - offen,E,,{},,,,,,,,,false
9ce151b0-0b30-4f31-be38-15f1f2af377b,CBV Blechbearbeitung GmbH,3642854320,,‍+49,[],https://cbv-blech.de,,[],,Neu - offen,E,,{},,,,,,,,,false
"a181eccc-0716-4013-b61f-94ff47ce8e3a,Gottschild Automatisierungstechnik GmbH,665796220,,‍+49,[],https://gottschild-gmbh.de,,[],Gottschild,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",16.07. mo-fr 8-16 uhr geöffnet,,,,,,,,false"
"bb855ee8-0155-4a62-a0e1-7eb44cb63cae,Horsch GmbH,8217909880,,‍+49,[],https://horsch-gmbh.com,,[],Horsch,Neu – offen,C,,""{""""0"""":""""MIKLAS""""}"",16.07. Frau Brachert: Kollege Freitag 8-12uhr im EREinkauf,,,,,,,,false"
"e76ee1f7-199a-4502-bf64-b3dddfbed112,Jenaer Feinblech GmbH,3641201990,,‍+49,[],https://jenaer-feinblech.de,,[],,Geschlossen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"f233ded4-276d-4f59-bda6-fe8723111541,Klug Laser GmbH,7161606810,,‍+49,[],https://kluglaser.de,,[],Klug,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",16.07. nicht erreicht,,,,,,,,false"
"118ecedf-62af-460a-8685-dea9c87bb262,GLA-WEL GmbH,5422943901,,‍+49,[],https://gla-wel.de,,[],Welkener,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",16.07. nicht erreicht,,,,,,,,false"
"1314e344-4901-49f0-a6e9-1000e642535c,Matyssek Metalltechnik GmbH,553299400,,‍+49,[],https://matyssek.com,,[],Matyssek,Geschlossen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
